Mindat_id,Deposit_type,age_category,Latitude,Longitude,age_midpoint_ma,glim_level1_code,glim_level1_description,lithology_B_class,lithology_B_status,lithology_B_confidence,glim_mapping_rationale,glim_match_method,glim_match_count,glim_overlap_ambiguous,lithology_B_source
61612.0,Porphyry,Cenozoic,0.0,0.0,63.5,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
62248.0,Porphyry,Cenozoic,41.5105555556,22.6019444444,23.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
62514.0,Porphyry,Unknown,33.0666666667,-110.796111111,,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
63180.0,Porphyry,Mesozoic,35.4833333333,-115.133333333,72.5,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
63563.0,Porphyry,Unknown,33.535833,54.544444,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
64183.0,VMS,Precambrian,42.016666666667,124.51527777778,3200.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
64292.0,Porphyry,Mesozoic,29.681789169728,115.80344526855,105.5,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
64347.0,Porphyry,Unknown,39.03,-119.18,,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
64578.0,VMS,Mesozoic,41.416934906985,44.542694091797,90.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
64759.0,Porphyry,Cenozoic,29.9997222222,114.837777778,17.83,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
65223.0,Sediment-Hosted,Cenozoic,-17.68,-68.37,45.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
65283.0,VMS,Precambrian,60.229,23.539,1520.5,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
65285.0,IOCG,Precambrian,-20.739163888889,140.65382222222,1532.5,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
66391.0,VMS,Cenozoic,0.0,0.0,0.0,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
66858.0,VMS,Precambrian,34.50232,-83.9593,850.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
66898.0,VMS,Precambrian,33.75774,-84.93281,850.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
68115.0,Sediment-Hosted,Precambrian,62.691902777778,-126.665375,699.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
68188.0,VMS,Paleozoic,-20.7303225905,140.420393451,477.5,pb,Basic plutonic rocks,mafic,resolved,high,Basic plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
68257.0,Porphyry,Cenozoic,46.314033189009,23.169895112514,9.29,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
68700.0,Porphyry,Unknown,32.5891666667,-112.053888889,,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
69552.0,Porphyry,Cenozoic,9.8035347634699,122.45720684612,30.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
71511.0,Sediment-Hosted,Precambrian,30.0944444444,-8.35,900.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,2,False,GLiM_full_polygon
73136.0,VMS,Cenozoic,42.475,141.05,15.0,py,Pyroclastics,volcanic,resolved,medium,Pyroclastic surface unit,exact_point_in_polygon,1,False,GLiM_full_polygon
73233.0,VMS,Cenozoic,40.7291666667,140.958333333,15.0,va,Acid volcanic rocks,volcanic,resolved,high,Acid volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
73255.0,VMS,Mesozoic,19.036683507473,-100.22958260237,120.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
75449.0,VMS,Mesozoic,37.9763888889,-120.642777778,170.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
81928.0,VMS,Mesozoic,37.6013888889,-120.315833333,170.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
84746.0,VMS,Mesozoic,39.1155555556,-121.270555556,170.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
85223.0,VMS,Mesozoic,39.0308333333,-121.288055556,170.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
86332.0,Porphyry,Mesozoic,40.2166666667,-120.783333333,100.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
92443.0,VMS,Paleozoic,40.7252777778,-122.498055556,390.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
92495.0,VMS,Paleozoic,40.7991666667,-122.202777778,260.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
93923.0,VMS,Mesozoic,41.95,-123.1,159.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
98618.0,VMS,Mesozoic,39.175,-121.291666667,150.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
105730.0,VMS,Paleozoic,0.0,0.0,353.0,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
105775.0,Sediment-Hosted,Mesozoic,32.75,-0.583333333333,115.0,sc,Carbonate sedimentary rocks,carbonate,resolved,high,Carbonate sedimentary rock,exact_point_in_polygon,2,False,GLiM_full_polygon
107252.0,Porphyry,Cenozoic,46.0108333333,-112.48,60.5,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
107981.0,VMS,Unknown,0.0,0.0,,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
108083.0,VMS,Cenozoic,0.0,0.0,14.15,,,unknown,unknown,none,No exact polygon match or unrecognized Level 1 code,no_exact_polygon_match,0,False,GLiM_full_polygon
108163.0,VMS,Cenozoic,35.1644444444,132.441666667,15.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
108197.0,Porphyry,Cenozoic,-20.0447222222,-69.2597222222,51.8,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
109677.0,VMS,Precambrian,-28.7780555556,116.962777778,3250.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
109688.0,VMS,Precambrian,-27.046141130114,117.71221058717,3200.0,pb,Basic plutonic rocks,mafic,resolved,high,Basic plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
114858.0,Porphyry,Mesozoic,37.4063888889,-108.088333333,67.5,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
122228.0,Porphyry,Cenozoic,-31.7138888889,-70.4888888889,9.8,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
122266.0,IOCG,Unknown,31.8333333333,59.0,,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
122759.0,Magmatic sulfide,Precambrian,-27.8152777778,120.704166667,2705.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
122767.0,Magmatic sulfide,Precambrian,-26.8833333333,120.383333333,2705.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
122804.0,Porphyry,Mesozoic,50.480831312986,-121.0142405168,196.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
122928.0,Porphyry,Paleozoic,50.558838888889,6.1339666666667,396.5,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
122945.0,Porphyry,Cenozoic,-9.797208,160.022208,1.95,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
122949.0,VMS,Precambrian,-21.0805555556,116.925,3200.0,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
122950.0,Porphyry,Precambrian,-21.65937462058,119.97837714324,2500.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
122951.0,Porphyry,Precambrian,-21.788877237102,119.87376717439,2500.0,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
123105.0,Sediment-Hosted,Precambrian,-13.1325,28.3925,900.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
123423.0,Magmatic sulfide,Unknown,47.7208333333,-91.8241666667,,pb,Basic plutonic rocks,mafic,resolved,high,Basic plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
123464.0,Porphyry,Mesozoic,35.3072222222,99.7886111111,173.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
123470.0,IOCG,Precambrian,26.1,101.9,1850.0,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
124002.0,Sediment-Hosted,Precambrian,46.8333333333,-87.75,2000.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
125608.0,VMS,Mesozoic,35.036111111111,33.116388888889,100.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
126508.0,Sediment-Hosted,Precambrian,-23.7894444444,16.6438888889,602.5,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
126948.0,Sediment-Hosted,Precambrian,-30.5233954,138.5314475,630.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
127294.0,IOCG,Precambrian,-20.625,140.688333333,1532.5,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
127444.0,Porphyry,Paleozoic,43.00348378007,106.85218868256,368.1,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
131133.0,Porphyry,Cenozoic,41.1218,41.9498,37.3,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
131315.0,VMS,Paleozoic,45.7719444444,-71.31,464.5,vi,Intermediate volcanic rocks,volcanic,resolved,high,Intermediate volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
131316.0,VMS,Unknown,40.3472222222,140.766666667,,py,Pyroclastics,volcanic,resolved,medium,Pyroclastic surface unit,exact_point_in_polygon,1,False,GLiM_full_polygon
132210.0,Porphyry,Unknown,48.23,-121.5658,,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
132305.0,Sediment-Hosted,Cenozoic,-17.4789,-68.356,45.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
132814.0,Porphyry,Precambrian,19.7,-97.8166666667,1880.5,py,Pyroclastics,volcanic,resolved,medium,Pyroclastic surface unit,exact_point_in_polygon,1,False,GLiM_full_polygon
133117.0,Porphyry,Cenozoic,-22.5333333333,-69.9166666667,65.7,vb,Basic volcanic rocks,volcanic,resolved,high,Basic volcanic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
134565.0,Porphyry,Cenozoic,29.4694444444,90.0277777778,15.5,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
134575.0,Porphyry,Cenozoic,29.6294444444,91.5988888889,14.15,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
134576.0,Porphyry,Cenozoic,29.7111111111,91.8388888889,15.18,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
134599.0,Magmatic sulfide,Precambrian,22.8583333333,102.966666667,945.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
134605.0,VMS,Precambrian,24.1,101.683333333,1850.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
134676.0,Porphyry,Mesozoic,31.1416666667,117.283333333,148.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
134745.0,IOCG,Precambrian,26.183333333333,102.98333333333,1500.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
134936.0,Porphyry,Cenozoic,26.158205559589,100.18367765932,44.85,py,Pyroclastics,volcanic,resolved,medium,Pyroclastic surface unit,exact_point_in_polygon,1,False,GLiM_full_polygon
135092.0,Sediment-Hosted,Cenozoic,-17.329166666667,-68.407777777778,45.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
135234.0,Sediment-Hosted,Unknown,-31.1130555556,137.153055556,,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
135235.0,IOCG,Unknown,-31.2144444444,137.497222222,,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
135237.0,Porphyry,Mesozoic,25.1852777778,116.4075,105.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
135298.0,VMS,Precambrian,34.384781223876,100.11875336329,680.5,pb,Basic plutonic rocks,mafic,resolved,high,Basic plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
135329.0,Porphyry,Cenozoic,29.5111111111,90.0,13.765,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
136123.0,Porphyry,Unknown,45.3563888889,-113.993611111,,mt,Metamorphics,metamorphic,resolved,high,Direct Level 1 correspondence,exact_point_in_polygon,1,False,GLiM_full_polygon
142172.0,Porphyry,Cenozoic,29.5,91.4055555556,13.45,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
142173.0,Porphyry,Cenozoic,30.0,98.5,38.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
142174.0,Porphyry,Cenozoic,31.2333333333,97.8666666667,37.5,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
142183.0,Porphyry,Cenozoic,31.1666666667,97.8583333333,36.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
142185.0,Porphyry,Cenozoic,30.4666666667,98.5,43.5,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
142186.0,Porphyry,Cenozoic,31.4833333333,97.35,42.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
142189.0,Porphyry,Cenozoic,29.4916666667,90.9222222222,14.67,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
142195.0,Porphyry,Cenozoic,31.25,97.7333333333,38.5,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
142686.0,Porphyry,Paleozoic,42.0666666667,92.5333333333,343.0,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
142687.0,Porphyry,Paleozoic,42.1166666667,92.6166666667,344.6,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
142688.0,Porphyry,Paleozoic,42.3583333333,94.7555555556,367.0,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
142689.0,Porphyry,Paleozoic,42.1666666667,92.85,357.5,sm,Mixed sedimentary rocks,other,other,low,Mixed sedimentary not forced into carbonate or siliciclastic,exact_point_in_polygon,1,False,GLiM_full_polygon
142690.0,Porphyry,Paleozoic,42.2,92.9666666667,373.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
142691.0,Porphyry,Paleozoic,42.5333333333,91.9166666667,348.0,su,Unconsolidated sediments,other,other,low,Unconsolidated cover not treated as bedrock host lithology,exact_point_in_polygon,1,False,GLiM_full_polygon
142692.0,Porphyry,Mesozoic,28.038611111111,99.989722222222,213.0,pa,Acid plutonic rocks,felsic,resolved,high,Acid plutonic rock,exact_point_in_polygon,1,False,GLiM_full_polygon
142695.0,Porphyry,Paleozoic,42.25,112.5,430.5,ss,Siliciclastic sedimentary rocks,siliciclastic,resolved,high,Siliciclastic sedimentary rock,exact_point_in_polygon,1,False,GLiM_full_polygon
