Mindat_id,Deposit_type,age_category,litho_class,Latitude_stage0,Longitude_stage0,age_midpoint_ma,Deposit_name,Country,Latitude_main,Longitude_main,lithology_A_class,lithology_A_status,lithology_B_class,lithology_B_status,Latitude,Longitude,coordinate_valid,Country_clean,continent_country,Macrostrat_lithology_status,GLiM_lithology_status,age_status,coordinate_status,Macrostrat_nonresolved,GLiM_nonresolved,age_unknown,coordinate_missing
206213,Porphyry,Mesozoic,metamorphic,41.8333333333,27.6783333333,75.0,Ikiztepe,Turkey,41.8333333333,27.6783333333,metamorphic,resolved,metamorphic,resolved,41.8333333333,27.6783333333,True,Turkey,Asia,resolved,resolved,resolved,valid,False,False,False,False
206214,Porphyry,Mesozoic,metamorphic,41.9333333333,27.45,81.69999999999999,Sukrupasa,Turkey,41.9333333333,27.45,metamorphic,resolved,carbonate,resolved,41.9333333333,27.45,True,Turkey,Asia,resolved,resolved,resolved,valid,False,False,False,False
206217,Porphyry,Mesozoic,metamorphic,41.9113888889,27.3166666667,73.95,Derekoy,Turkey,41.9113888889,27.3166666667,metamorphic,resolved,carbonate,resolved,41.9113888889,27.3166666667,True,Turkey,Asia,resolved,resolved,resolved,valid,False,False,False,False
206218,Porphyry,Mesozoic,volcanic,41.2229,41.9574,123.565,Berta,Turkey,41.2229,41.9574,volcanic,resolved,metamorphic,resolved,41.2229,41.9574,True,Turkey,Asia,resolved,resolved,resolved,valid,False,False,False,False
206219,Porphyry,Cenozoic,metamorphic,39.2666666667,39.6,36.0,Cevizlidere,Turkey,39.2666666667,39.6,metamorphic,resolved,other,other,39.2666666667,39.6,True,Turkey,Asia,resolved,other,resolved,valid,False,True,False,False
206220,Porphyry,Cenozoic,volcanic,40.9261111111,35.44,37.9,Bakircay,Turkey,40.9261111111,35.44,volcanic,resolved,volcanic,resolved,40.9261111111,35.44,True,Turkey,Asia,resolved,resolved,resolved,valid,False,False,False,False
206222,Porphyry,Unknown,felsic,39.630195375142,27.106821860005,,Tereoba,Turkey,39.630195375142,27.106821860005,felsic,resolved,metamorphic,resolved,39.630195375142,27.106821860005,True,Turkey,Asia,resolved,resolved,unknown,valid,False,False,True,False
206223,Porphyry,Cenozoic,other,40.5775,40.9045,60.65,Ulutaş,Turkey,40.5775,40.9045,other,other,felsic,resolved,40.5775,40.9045,True,Turkey,Asia,other,resolved,resolved,valid,True,False,False,False
206293,Porphyry,Cenozoic,felsic,38.9219444444,46.1883333333,39.5,Agarak,Armenia,38.9219444444,46.1883333333,felsic,resolved,felsic,resolved,38.9219444444,46.1883333333,True,Armenia,Asia,resolved,resolved,resolved,valid,False,False,False,False
206294,Porphyry,Mesozoic,felsic,41.1047222222,44.8566666667,145.5,Teghout,Armenia,41.1047222222,44.8566666667,felsic,resolved,volcanic,resolved,41.1047222222,44.8566666667,True,Armenia,Asia,resolved,resolved,resolved,valid,False,False,False,False
206295,Porphyry,Mesozoic,felsic,39.1,46.4666666667,143.5,Shikahoh,Armenia,39.1,46.4666666667,felsic,resolved,volcanic,resolved,39.1,46.4666666667,True,Armenia,Asia,resolved,resolved,resolved,valid,False,False,False,False
206296,Porphyry,Cenozoic,other,39.375,46.0227777778,22.0,Dastakert,Armenia,39.375,46.0227777778,other,other,volcanic,resolved,39.375,46.0227777778,True,Armenia,Asia,other,resolved,resolved,valid,True,False,False,False
206299,Porphyry,Paleozoic,metamorphic,41.8,22.8666666667,315.0,Osogovo,North Macedonia,41.8,22.8666666667,metamorphic,resolved,siliciclastic,resolved,41.8,22.8666666667,True,North Macedonia,Europe,resolved,resolved,resolved,valid,False,False,False,False
206300,Porphyry,Cenozoic,metamorphic,41.3666666667,22.8166666667,35.599999999999994,Ilovitza,North Macedonia,41.3666666667,22.8166666667,metamorphic,resolved,metamorphic,resolved,41.3666666667,22.8166666667,True,North Macedonia,Europe,resolved,resolved,resolved,valid,False,False,False,False
206301,Porphyry,Cenozoic,metamorphic,41.6166666667,22.8833333333,22.0,Kadiica,North Macedonia,41.6166666667,22.8833333333,metamorphic,resolved,metamorphic,resolved,41.6166666667,22.8833333333,True,North Macedonia,Europe,resolved,resolved,resolved,valid,False,False,False,False
206303,Porphyry,Cenozoic,felsic,-2.01666666667,146.883333333,15.0,Arie,Papua New Guinea,-2.01666666667,146.883333333,felsic,resolved,volcanic,resolved,-2.01666666667,146.883333333,True,Papua New Guinea,Oceania,resolved,resolved,resolved,valid,False,False,False,False
206304,Porphyry,Cenozoic,felsic,-2.11666666667,146.95,13.5,Mount  Kren,Papua New Guinea,-2.11666666667,146.95,felsic,resolved,carbonate,resolved,-2.11666666667,146.95,True,Papua New Guinea,Oceania,resolved,resolved,resolved,valid,False,False,False,False
206306,Porphyry,Cenozoic,other,-5.01666666667,141.216666667,3.95,Star  Mt.  Nong  River,Papua New Guinea,-5.01666666667,141.216666667,other,other,carbonate,resolved,-5.01666666667,141.216666667,True,Papua New Guinea,Oceania,other,resolved,resolved,valid,True,False,False,False
206307,Porphyry,Cenozoic,other,-5.06666666667,141.333333333,3.65,Star  Mt.  Futik,Papua New Guinea,-5.06666666667,141.333333333,other,other,other,other,-5.06666666667,141.333333333,True,Papua New Guinea,Oceania,other,other,resolved,valid,True,True,False,False
206308,Porphyry,Unknown,volcanic,-6.75,146.283333333,,Wamum,Papua New Guinea,-6.75,146.283333333,volcanic,resolved,carbonate,resolved,-6.75,146.283333333,True,Papua New Guinea,Oceania,resolved,resolved,unknown,valid,False,False,True,False
206309,Porphyry,Cenozoic,volcanic,-9.3,147.583333333,4.42,Mount  Bini,Papua New Guinea,-9.3,147.583333333,volcanic,resolved,metamorphic,resolved,-9.3,147.583333333,True,Papua New Guinea,Oceania,resolved,resolved,resolved,valid,False,False,False,False
206311,Porphyry,Unknown,felsic,-24.1333333333,-66.6,,El  Oculto,Argentina,-24.1333333333,-66.6,felsic,resolved,other,other,-24.1333333333,-66.6,True,Argentina,South America,resolved,other,unknown,valid,False,True,True,False
206312,Porphyry,Cenozoic,felsic,-25.1444444444,-66.7625,15.0,Inca  Viejo,Argentina,-25.1444444444,-66.7625,felsic,resolved,other,other,-25.1444444444,-66.7625,True,Argentina,South America,resolved,other,resolved,valid,False,True,False,False
206314,Porphyry,Cenozoic,felsic,-24.5666666667,-67.7833333333,29.0,Taca  Taca  Alto,Argentina,-24.5666666667,-67.7833333333,felsic,resolved,felsic,resolved,-24.5666666667,-67.7833333333,True,Argentina,South America,resolved,resolved,resolved,valid,False,False,False,False
206315,Porphyry,Cenozoic,felsic,-24.5833333333,-67.7333333333,31.3,Taca  Taca  Bajo,Argentina,-24.5833333333,-67.7333333333,felsic,resolved,felsic,resolved,-24.5833333333,-67.7333333333,True,Argentina,South America,resolved,resolved,resolved,valid,False,False,False,False
206317,Porphyry,Paleozoic,other,-32.1377777778,-69.4391666667,263.5,Yalguaraz,Argentina,-32.1377777778,-69.4391666667,other,other,siliciclastic,resolved,-32.1377777778,-69.4391666667,True,Argentina,South America,other,resolved,resolved,valid,True,False,False,False
206318,Porphyry,Mesozoic,other,-32.25,-69.4333333333,144.0,San  Jorge,Argentina,-32.25,-69.4333333333,other,other,siliciclastic,resolved,-32.25,-69.4333333333,True,Argentina,South America,other,resolved,resolved,valid,True,False,False,False
206319,Porphyry,Cenozoic,volcanic,-37.4325,-70.4666666667,45.0,Quebrada  del  Bronce,Argentina,-37.4325,-70.4666666667,volcanic,resolved,other,other,-37.4325,-70.4666666667,True,Argentina,South America,resolved,other,resolved,valid,False,True,False,False
206321,Porphyry,Cenozoic,other,-32.4166666667,-69.0833333333,13.75,Paramillos  Norte,Argentina,-32.4166666667,-69.0833333333,other,other,siliciclastic,resolved,-32.4166666667,-69.0833333333,True,Argentina,South America,other,resolved,resolved,valid,True,False,False,False
206322,Porphyry,Cenozoic,other,-32.4833333333,-69.1,13.75,Paramillos  Sur,Argentina,-32.4833333333,-69.1,other,other,siliciclastic,resolved,-32.4833333333,-69.1,True,Argentina,South America,other,resolved,resolved,valid,True,False,False,False
206323,Porphyry,Mesozoic,volcanic,40.0166666667,46.75,135.0,Damirli,Azerbaijan,40.0166666667,46.75,volcanic,resolved,other,other,40.0166666667,46.75,True,Azerbaijan,Asia,resolved,other,resolved,valid,False,True,False,False
206324,Porphyry,Mesozoic,volcanic,40.6333333333,45.85,135.0,Garadag,Azerbaijan,40.6333333333,45.85,volcanic,resolved,volcanic,resolved,40.6333333333,45.85,True,Azerbaijan,Asia,resolved,resolved,resolved,valid,False,False,False,False
206325,Porphyry,Cenozoic,volcanic,40.575991933259,45.803415911642,44.85,Misdag,Azerbaijan,40.575991933259,45.803415911642,volcanic,resolved,volcanic,resolved,40.575991933259,45.803415911642,True,Azerbaijan,Asia,resolved,resolved,resolved,valid,False,False,False,False
206326,Porphyry,Mesozoic,volcanic,40.5134,46.0806,135.0,Goshgarchai,Azerbaijan,40.5134,46.0806,volcanic,resolved,volcanic,resolved,40.5134,46.0806,True,Azerbaijan,Asia,resolved,resolved,resolved,valid,False,False,False,False
206328,Porphyry,Unknown,mafic,22.1166666667,-80.0333333333,,Arimao,Cuba,22.1166666667,-80.0333333333,mafic,resolved,carbonate,resolved,22.1166666667,-80.0333333333,True,Cuba,North America,resolved,resolved,unknown,valid,False,False,True,False
206330,Porphyry,Unknown,other,9.69722222222,-83.3583333333,,Nari,Costa Rica,9.69722222222,-83.3583333333,other,other,volcanic,resolved,9.69722222222,-83.3583333333,True,Costa Rica,North America,other,resolved,unknown,valid,True,False,True,False
206331,Porphyry,Unknown,felsic,9.36944444444,-82.9763888889,,Sukut,Costa Rica,9.36944444444,-82.9763888889,felsic,resolved,volcanic,resolved,9.36944444444,-82.9763888889,True,Costa Rica,North America,resolved,resolved,unknown,valid,False,False,True,False
206332,Porphyry,Precambrian,metamorphic,-28.053341290713,16.895548619208,1930.0,Lorelei,Namibia,-28.053341290713,16.895548619208,metamorphic,resolved,volcanic,resolved,-28.053341290713,16.895548619208,True,Namibia,Africa,resolved,resolved,resolved,valid,False,False,False,False
206333,Porphyry,Precambrian,metamorphic,-28.697125,17.887326,1800.0,Haib,Namibia,-28.697125,17.887326,metamorphic,resolved,felsic,resolved,-28.697125,17.887326,True,Namibia,Africa,resolved,resolved,resolved,valid,False,False,False,False
206334,Porphyry,Unknown,other,23.7083333333,95.5166666667,,Shangalon,Myanmar,23.7083333333,95.5166666667,other,other,mafic,resolved,23.7083333333,95.5166666667,True,Myanmar,Asia,other,resolved,unknown,valid,True,False,True,False
206377,Porphyry,Precambrian,felsic,49.845,-91.085,2500.0,Beidelman  Bay,Canada,49.845,-91.085,felsic,resolved,volcanic,resolved,49.845,-91.085,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206378,Porphyry,Precambrian,mafic,47.0430555556,-84.6152777778,1070.0,Jogran,Canada,47.0430555556,-84.6152777778,mafic,resolved,volcanic,resolved,47.0430555556,-84.6152777778,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206380,Porphyry,Precambrian,volcanic,48.2527777778,-79.0686111111,2700.0,Don  Rouyn,Canada,48.2527777778,-79.0686111111,volcanic,resolved,volcanic,resolved,48.2527777778,-79.0686111111,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206381,Porphyry,Precambrian,volcanic,46.085,-60.3541666667,621.0,Coxheath,Canada,46.085,-60.3541666667,volcanic,resolved,volcanic,resolved,46.085,-60.3541666667,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206382,Porphyry,Unknown,felsic,62.3416666667,-136.691666667,,Williams  Creek,Canada,62.3416666667,-136.691666667,felsic,resolved,felsic,resolved,62.3416666667,-136.691666667,True,Canada,North America,resolved,resolved,unknown,valid,False,False,True,False
206383,Porphyry,Mesozoic,felsic,62.7361111111,-138.829166667,73.66499999999999,Casino,Canada,62.7361111111,-138.829166667,felsic,resolved,felsic,resolved,62.7361111111,-138.829166667,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206384,Porphyry,Mesozoic,felsic,62.4166666667,-137.616666667,76.43,Cash,Canada,62.4166666667,-137.616666667,felsic,resolved,other,other,62.4166666667,-137.616666667,True,Canada,North America,resolved,other,resolved,valid,False,True,False,False
206394,Porphyry,Cenozoic,felsic,49.2555555556,-125.983333333,44.85,Catface,Canada,49.2555555556,-125.983333333,felsic,resolved,other,other,49.2555555556,-125.983333333,True,Canada,North America,resolved,other,resolved,valid,False,True,False,False
206395,Porphyry,Unknown,volcanic,49.5125,-123.36777777778,,Gambier  Island,Canada,49.5125,-123.36777777778,volcanic,resolved,other,other,49.5125,-123.36777777778,True,Canada,North America,resolved,other,unknown,valid,False,True,True,False
206396,Porphyry,Mesozoic,volcanic,53.6811111111,-127.178055556,82.0,Huckleberry,Canada,53.6811111111,-127.178055556,volcanic,resolved,volcanic,resolved,53.6811111111,-127.178055556,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206397,Porphyry,Mesozoic,volcanic,57.06,-126.759444444,202.7,Kemess  North,Canada,57.06,-126.759444444,volcanic,resolved,other,other,57.06,-126.759444444,True,Canada,North America,resolved,other,resolved,valid,False,True,False,False
206398,Porphyry,Mesozoic,volcanic,57.0058333333,-126.750833333,199.6,Kemess  South,Canada,57.0058333333,-126.750833333,volcanic,resolved,siliciclastic,resolved,57.0058333333,-126.750833333,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206399,Porphyry,Unknown,mafic,51.313333333333,-121.08888888889,,Rayfield,Canada,51.313333333333,-121.08888888889,mafic,resolved,other,other,51.313333333333,-121.08888888889,True,Canada,North America,resolved,other,unknown,valid,False,True,True,False
206400,Porphyry,Mesozoic,felsic,50.450727661956,-121.03843802177,197.0,Lornex,Canada,50.450727661956,-121.03843802177,felsic,resolved,felsic,resolved,50.450727661956,-121.03843802177,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206402,Porphyry,Mesozoic,volcanic,51.1044444444,-123.4,85.0,Taseko,Canada,51.1044444444,-123.4,volcanic,resolved,volcanic,resolved,51.1044444444,-123.4,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206403,Porphyry,Mesozoic,volcanic,57.3641666667,-130.990277778,220.0,Schaft  Creek,Canada,57.3641666667,-130.990277778,volcanic,resolved,volcanic,resolved,57.3641666667,-130.990277778,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206419,Porphyry,Unknown,felsic,50.643333333333,-120.42444444444,,Galaxy,Canada,50.643333333333,-120.42444444444,felsic,resolved,other,other,50.643333333333,-120.42444444444,True,Canada,North America,resolved,other,unknown,valid,False,True,True,False
206420,Porphyry,Mesozoic,mafic,50.6141666667,-120.530833333,205.5,Ajax,Canada,50.6141666667,-120.530833333,mafic,resolved,volcanic,resolved,50.6141666667,-120.530833333,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206423,Porphyry,Mesozoic,volcanic,49.6483333333,-120.526111111,173.55,Axe,Canada,49.6483333333,-120.526111111,volcanic,resolved,other,other,49.6483333333,-120.526111111,True,Canada,North America,resolved,other,resolved,valid,False,True,False,False
206425,Porphyry,Mesozoic,felsic,50.4941666667,-120.996666667,200.0,Bethlehem,Canada,50.4941666667,-120.996666667,felsic,resolved,felsic,resolved,50.4941666667,-120.996666667,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206428,Porphyry,Unknown,volcanic,49.2933333333,-120.759444444,,Whipsaw,Canada,49.2933333333,-120.759444444,volcanic,resolved,metamorphic,resolved,49.2933333333,-120.759444444,True,Canada,North America,resolved,resolved,unknown,valid,False,False,True,False
206429,Porphyry,Mesozoic,volcanic,53.7583333333,-127.215,82.5,Whiting  Creek/Rusty  Zone,Canada,53.7583333333,-127.215,volcanic,resolved,volcanic,resolved,53.7583333333,-127.215,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206430,Porphyry,Mesozoic,felsic,49.8833333333,-117.366666667,183.0,Willa,Canada,49.8833333333,-117.366666667,felsic,resolved,other,other,49.8833333333,-117.366666667,True,Canada,North America,resolved,other,resolved,valid,False,True,False,False
206434,Porphyry,Mesozoic,volcanic,58.4838888889,-129.107222222,186.0,Eaglehead,Canada,58.4838888889,-129.107222222,volcanic,resolved,volcanic,resolved,58.4838888889,-129.107222222,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206435,Porphyry,Mesozoic,felsic,52.5180555556,-122.2875,210.0,Gibraltar,Canada,52.5180555556,-122.2875,felsic,resolved,felsic,resolved,52.5180555556,-122.2875,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206436,Porphyry,Unknown,felsic,50.430071782043,-120.99992603737,,Highmont,Canada,50.430071782043,-120.99992603737,felsic,resolved,felsic,resolved,50.430071782043,-120.99992603737,True,Canada,North America,resolved,resolved,unknown,valid,False,False,True,False
206437,Porphyry,Unknown,felsic,54.852222222222,-127.68972222222,,Louise  Lake,Canada,54.852222222222,-127.68972222222,felsic,resolved,other,other,54.852222222222,-127.68972222222,True,Canada,North America,resolved,other,unknown,valid,False,True,True,False
206438,Porphyry,Mesozoic,felsic,52.5544444444,-121.641666667,202.0,Mt.  Polly,Canada,52.5544444444,-121.641666667,felsic,resolved,other,other,52.5544444444,-121.641666667,True,Canada,North America,resolved,other,resolved,valid,False,True,False,False
206439,Porphyry,Mesozoic,volcanic,53.6736111111,-127.056944444,84.0,Ox  Lake,Canada,53.6736111111,-127.056944444,volcanic,resolved,volcanic,resolved,53.6736111111,-127.056944444,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
206448,Porphyry,Mesozoic,volcanic,56.6666666667,-131.0925,195.0,Bronson,Canada,56.6666666667,-131.0925,volcanic,resolved,other,other,56.6666666667,-131.0925,True,Canada,North America,resolved,other,resolved,valid,False,True,False,False
206449,Porphyry,Mesozoic,other,53.535,-127.2375,86.0,Coles  Creek,Canada,53.535,-127.2375,other,other,other,other,53.535,-127.2375,True,Canada,North America,other,other,resolved,valid,True,True,False,False
206451,Porphyry,Unknown,volcanic,58.253611111111,-129.82666666667,,Gnat  Lake,Canada,58.253611111111,-129.82666666667,volcanic,resolved,volcanic,resolved,58.253611111111,-129.82666666667,True,Canada,North America,resolved,resolved,unknown,valid,False,False,True,False
